Sun Mar  5 22:17:58 2023    output.dat

         154435388 function calls (149192969 primitive calls) in 851.703 seconds

   Ordered by: internal time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
        7    0.000    0.000    0.000    0.000 /Users/rasmus/opt/anaconda3/envs/67p_swarm/lib/python3.8/site-packages/numpy/core/arrayprint.py:977(<genexpr>)
        5    0.000    0.000    0.000    0.000 /Users/rasmus/opt/anaconda3/envs/67p_swarm/lib/python3.8/site-packages/dotmap/__init__.py:93(__setitem__)
        5    0.000    0.000    0.000    0.000 {method 'SetExponent' of 'vtkmodules.vtkRenderingCore.vtkLight' objects}
        1    0.000    0.000    0.000    0.000 /Users/rasmus/opt/anaconda3/envs/67p_swarm/lib/python3.8/site-packages/panel/pane/markup.py:201(applies)
        7    0.000    0.000    0.000    0.000 /Users/rasmus/opt/anaconda3/envs/67p_swarm/lib/python3.8/site-packages/numpy/lib/stride_tricks.py:476(_broadcast_arrays_dispatcher)
        2    0.000    0.000    0.000    0.000 /Users/rasmus/opt/anaconda3/envs/67p_swarm/lib/python3.8/site-packages/matplotlib/figure.py:131(update)
        1    0.000    0.000    0.000    0.000 /Users/rasmus/opt/anaconda3/envs/67p_swarm/lib/python3.8/site-packages/bokeh/embed/util.py:286(<dictcomp>)
       11    0.000    0.000    0.000    0.000 /Users/rasmus/opt/anaconda3/envs/67p_swarm/lib/python3.8/site-packages/traitlets/traitlets.py:512(instance_init)
        4    0.000    0.000    0.000    0.000 {built-in method _weakref.proxy}
        5    0.000    0.000    0.000    0.000 {method 'GetDiffuseColor' of 'vtkmodules.vtkRenderingCore.vtkLight' objects}
        1    0.000    0.000    0.000    0.000 /Users/rasmus/opt/anaconda3/envs/67p_swarm/lib/python3.8/site-packages/bokeh/document/callbacks.py:285(on_message)
        2    0.000    0.000    0.000    0.000 /Users/rasmus/opt/anaconda3/envs/67p_swarm/lib/python3.8/threading.py:258(_acquire_restore)
        2    0.000    0.000    0.000    0.000 /Users/rasmus/opt/anaconda3/envs/67p_swarm/lib/python3.8/site-packages/numpy/core/getlimits.py:563(tiny)
        1    0.000    0.000    0.000    0.000 /Users/rasmus/opt/anaconda3/envs/67p_swarm/lib/python3.8/site-packages/matplotlib/backend_bases.py:2846(create_with_canvas)
        5    0.000    0.000    0.000    0.000 {method 'SetSwitch' of 'vtkmodules.vtkRenderingCore.vtkLight' objects}
        5    0.000    0.000    0.000    0.000 {method 'GetPosition' of 'vtkmodules.vtkRenderingCore.vtkLight' objects}
        1    0.000    0.000    0.000    0.000 {method 'IsA' of 'vtkmodules.vtkRenderingAnnotation.vtkAxesActor' objects}
        1    0.000    0.000    0.000    0.000 /Users/rasmus/opt/anaconda3/envs/67p_swarm/lib/python3.8/site-packages/traitlets/traitlets.py:2377(validate)
        5    0.000    0.000    0.000    0.000 {method 'GetFocalPoint' of 'vtkmodules.vtkRenderingCore.vtkLight' objects}
        1    0.000    0.000    0.000    0.000 /Users/rasmus/opt/anaconda3/envs/67p_swarm/lib/python3.8/site-packages/ipykernel/zmqshell.py:73(_hooks)
        1    0.000    0.000    0.000    0.000 /Users/rasmus/opt/anaconda3/envs/67p_swarm/lib/python3.8/site-packages/pyvista/plotting/plotting.py:118(_warn_xserver)
        2    0.000    0.000    0.000    0.000 {method 'IsA' of 'vtkmodules.vtkRenderingCore.vtkCamera' objects}
        1    0.000    0.000    0.000    0.000 /Users/rasmus/opt/anaconda3/envs/67p_swarm/lib/python3.8/site-packages/panel/reactive.py:162(_synced_params)
        1    0.000    0.000    0.000    0.000 /Users/rasmus/opt/anaconda3/envs/67p_swarm/lib/python3.8/site-packages/comm/base_comm.py:111(send)
        2    0.000    0.000    0.000    0.000 /Users/rasmus/opt/anaconda3/envs/67p_swarm/lib/python3.8/site-packages/bokeh/io/doc.py:70(patch_curdoc)
        4    0.000    0.000    0.000    0.000 /Users/rasmus/opt/anaconda3/envs/67p_swarm/lib/python3.8/site-packages/bokeh/core/property/bases.py:145(__str__)
        2    0.000    0.000    0.000    0.000 /Users/rasmus/opt/anaconda3/envs/67p_swarm/lib/python3.8/site-packages/matplotlib/cbook/__init__.py:1718(sanitize_sequence)
        1    0.000    0.000    0.000    0.000 /Users/rasmus/opt/anaconda3/envs/67p_swarm/lib/python3.8/site-packages/bokeh/embed/util.py:215(<listcomp>)
        1    0.000    0.000    0.000    0.000 /Users/rasmus/opt/anaconda3/envs/67p_swarm/lib/python3.8/site-packages/bokeh/document/document.py:778(<listcomp>)
        1    0.000    0.000    0.000    0.000 /Users/rasmus/opt/anaconda3/envs/67p_swarm/lib/python3.8/site-packages/ipywidgets/widgets/trait_types.py:358(validate)
        6    0.000    0.000    0.000    0.000 /Users/rasmus/opt/anaconda3/envs/67p_swarm/lib/python3.8/site-packages/matplotlib/axis.py:154(<dictcomp>)
       12    0.000    0.000    0.000    0.000 {function Config.__contains__ at 0x7fc9f8d164c0}
        1    0.000    0.000    0.000    0.000 /Users/rasmus/opt/anaconda3/envs/67p_swarm/lib/python3.8/site-packages/matplotlib/backend_bases.py:3572(new_figure_manager_given_figure)
        5    0.000    0.000    0.000    0.000 /Users/rasmus/opt/anaconda3/envs/67p_swarm/lib/python3.8/site-packages/bokeh/core/property/container.py:293(type_params)
        1    0.000    0.000    0.000    0.000 /Users/rasmus/opt/anaconda3/envs/67p_swarm/lib/python3.8/site-packages/jupyter_bokeh/widgets.py:64(_document)
       11    0.000    0.000    0.000    0.000 /Users/rasmus/opt/anaconda3/envs/67p_swarm/lib/python3.8/site-packages/bokeh/core/property/bases.py:542(_may_have_unstable_default)
        5    0.000    0.000    0.000    0.000 {method 'GetSpecularColor' of 'vtkmodules.vtkRenderingCore.vtkLight' objects}
        1    0.000    0.000    0.000    0.000 /Users/rasmus/opt/anaconda3/envs/67p_swarm/lib/python3.8/site-packages/IPython/utils/decorators.py:45(wrapper)
        1    0.000    0.000    0.000    0.000 /Users/rasmus/opt/anaconda3/envs/67p_swarm/lib/python3.8/site-packages/panel/io/document.py:104(init_doc)
        1    0.000    0.000    0.000    0.000 /Users/rasmus/opt/anaconda3/envs/67p_swarm/lib/python3.8/site-packages/matplotlib/gridspec.py:123(set_height_ratios)
       10    0.000    0.000    0.000    0.000 /Users/rasmus/opt/anaconda3/envs/67p_swarm/lib/python3.8/inspect.py:2861(return_annotation)
        1    0.000    0.000    0.000    0.000 /Users/rasmus/opt/anaconda3/envs/67p_swarm/lib/python3.8/site-packages/bokeh/embed/util.py:285(to_json)
        5    0.000    0.000    0.000    0.000 {method 'GetSwitch' of 'vtkmodules.vtkRenderingCore.vtkLight' objects}
        5    0.000    0.000    0.000    0.000 {method 'SetShadowAttenuation' of 'vtkmodules.vtkRenderingCore.vtkLight' objects}
        5    0.000    0.000    0.000    0.000 /Users/rasmus/opt/anaconda3/envs/67p_swarm/lib/python3.8/site-packages/pyvista/plotting/renderer.py:705(actors)
        1    0.000    0.000    0.000    0.000 /Users/rasmus/opt/anaconda3/envs/67p_swarm/lib/python3.8/site-packages/matplotlib/figure.py:2572(set_layout_engine)
        2    0.000    0.000    0.000    0.000 {method 'IsA' of 'vtkmodules.vtkRenderingCore.vtkActor2D' objects}
        5    0.000    0.000    0.000    0.000 {method 'SetPositional' of 'vtkmodules.vtkRenderingCore.vtkLight' objects}
        1    0.000    0.000    0.000    0.000 /Users/rasmus/opt/anaconda3/envs/67p_swarm/lib/python3.8/site-packages/bokeh/document/models.py:273(_pop_freeze)
        2    0.000    0.000    0.000    0.000 /Users/rasmus/opt/anaconda3/envs/67p_swarm/lib/python3.8/site-packages/matplotlib/axis.py:1574(get_major_locator)
        1    0.000    0.000    0.000    0.000 /Users/rasmus/opt/anaconda3/envs/67p_swarm/lib/python3.8/site-packages/IPython/core/displaypub.py:43(_validate_data)
        2    0.000    0.000    0.000    0.000 {method 'GetSize' of 'vtkmodules.vtkRenderingOpenGL2.vtkCocoaRenderWindow' objects}
        5    0.000    0.000    0.000    0.000 {method 'SetAttenuationValues' of 'vtkmodules.vtkRenderingCore.vtkLight' objects}
        5    0.000    0.000    0.000    0.000 {method 'GetIntensity' of 'vtkmodules.vtkRenderingCore.vtkLight' objects}
        4    0.000    0.000    0.000    0.000 /Users/rasmus/opt/anaconda3/envs/67p_swarm/lib/python3.8/site-packages/dateutil/tz/tz.py:74(utcoffset)
        1    0.000    0.000    0.000    0.000 /Users/rasmus/opt/anaconda3/envs/67p_swarm/lib/python3.8/site-packages/matplotlib/spines.py:541(from_dict)
        2    0.000    0.000    0.000    0.000 /Users/rasmus/opt/anaconda3/envs/67p_swarm/lib/python3.8/site-packages/matplotlib/figure.py:2875(set_canvas)
        1    0.000    0.000    0.000    0.000 /Users/rasmus/opt/anaconda3/envs/67p_swarm/lib/python3.8/site-packages/matplotlib/transforms.py:795(null)
        1    0.000    0.000    0.000    0.000 /Users/rasmus/opt/anaconda3/envs/67p_swarm/lib/python3.8/site-packages/matplotlib/spines.py:538(__init__)
        1    0.000    0.000    0.000    0.000 /Users/rasmus/opt/anaconda3/envs/67p_swarm/lib/python3.8/site-packages/matplotlib/gridspec.py:546(__init__)
        2    0.000    0.000    0.000    0.000 {method 'RemoveAllLights' of 'vtkmodules.vtkRenderingCore.vtkRenderer' objects}
        1    0.000    0.000    0.000    0.000 /Users/rasmus/opt/anaconda3/envs/67p_swarm/lib/python3.8/site-packages/panel/pane/echarts.py:52(applies)
        2    0.000    0.000    0.000    0.000 {method 'max' of 'numpy.ndarray' objects}
        5    0.000    0.000    0.000    0.000 {method 'GetAmbientColor' of 'vtkmodules.vtkRenderingCore.vtkLight' objects}
        3    0.000    0.000    0.000    0.000 {method 'GetBackground' of 'vtkmodules.vtkRenderingCore.vtkViewport' objects}
        2    0.000    0.000    0.000    0.000 /Users/rasmus/opt/anaconda3/envs/67p_swarm/lib/python3.8/site-packages/matplotlib/transforms.py:1350(_iter_break_from_left_to_right)
        5    0.000    0.000    0.000    0.000 {method 'SetTransformMatrix' of 'vtkmodules.vtkRenderingCore.vtkLight' objects}
        1    0.000    0.000    0.000    0.000 /Users/rasmus/opt/anaconda3/envs/67p_swarm/lib/python3.8/site-packages/matplotlib/_pylab_helpers.py:33(get_fig_manager)
        2    0.000    0.000    0.000    0.000 /Users/rasmus/opt/anaconda3/envs/67p_swarm/lib/python3.8/site-packages/matplotlib/patches.py:768(rotation_point)
        1    0.000    0.000    0.000    0.000 {method 'AddLightsToRenderer' of 'vtkmodules.vtkRenderingCore.vtkLightKit' objects}
        4    0.000    0.000    0.000    0.000 /Users/rasmus/opt/anaconda3/envs/67p_swarm/lib/python3.8/site-packages/panel/pane/vtk/synchronizable_serializer.py:253(setNewDependencyList)
        2    0.000    0.000    0.000    0.000 /Users/rasmus/opt/anaconda3/envs/67p_swarm/lib/python3.8/site-packages/bokeh/core/property/wrappers.py:164(_unregister_owner)
        2    0.000    0.000    0.000    0.000 /Users/rasmus/opt/anaconda3/envs/67p_swarm/lib/python3.8/site-packages/matplotlib/axis.py:1175(<listcomp>)
        5    0.000    0.000    0.000    0.000 {method 'GetExponent' of 'vtkmodules.vtkRenderingCore.vtkLight' objects}
        1    0.000    0.000    0.000    0.000 /Users/rasmus/opt/anaconda3/envs/67p_swarm/lib/python3.8/site-packages/panel/pane/equation.py:56(applies)
        1    0.000    0.000    0.000    0.000 /Users/rasmus/opt/anaconda3/envs/67p_swarm/lib/python3.8/site-packages/panel/pane/vega.py:156(applies)
        2    0.000    0.000    0.000    0.000 {method 'GetZAxisCaptionActor2D' of 'vtkmodules.vtkRenderingAnnotation.vtkAxesActor' objects}
        3    0.000    0.000    0.000    0.000 {method 'GetTwoSidedLighting' of 'vtkmodules.vtkRenderingCore.vtkRenderer' objects}
        4    0.000    0.000    0.000    0.000 /Users/rasmus/opt/anaconda3/envs/67p_swarm/lib/python3.8/site-packages/numpy/core/fromnumeric.py:2493(_cumsum_dispatcher)
        5    0.000    0.000    0.000    0.000 {method 'GetTransformMatrix' of 'vtkmodules.vtkRenderingCore.vtkLight' objects}
        1    0.000    0.000    0.000    0.000 /Users/rasmus/opt/anaconda3/envs/67p_swarm/lib/python3.8/site-packages/matplotlib/projections/__init__.py:98(get_projection_class)
        1    0.000    0.000    0.000    0.000 /Users/rasmus/opt/anaconda3/envs/67p_swarm/lib/python3.8/site-packages/pyvista/plotting/renderer.py:293(next_color)
        2    0.000    0.000    0.000    0.000 /Users/rasmus/opt/anaconda3/envs/67p_swarm/lib/python3.8/site-packages/numpy/core/_methods.py:38(_amax)
        3    0.000    0.000    0.000    0.000 {method 'GetViewUp' of 'vtkmodules.vtkRenderingCore.vtkCamera' objects}
        2    0.000    0.000    0.000    0.000 /Users/rasmus/opt/anaconda3/envs/67p_swarm/lib/python3.8/site-packages/bokeh/util/callback_manager.py:123(_update_event_callbacks)
        1    0.000    0.000  852.087  852.087 <string>:1(<module>)
        1    0.000    0.000    0.000    0.000 /Users/rasmus/opt/anaconda3/envs/67p_swarm/lib/python3.8/site-packages/matplotlib/figure.py:68(__init__)
        3    0.000    0.000    0.000    0.000 {method 'rstrip' of 'str' objects}
        4    0.000    0.000    0.000    0.000 {method 'GetLayer' of 'vtkmodules.vtkRenderingCore.vtkRenderer' objects}
        5    0.000    0.000    0.000    0.000 {method 'GetLightType' of 'vtkmodules.vtkRenderingCore.vtkLight' objects}
        4    0.000    0.000    0.000    0.000 {method 'GetNumberOfItems' of 'vtkmodules.vtkCommonCore.vtkCollection' objects}
        2    0.000    0.000    0.000    0.000 /Users/rasmus/opt/anaconda3/envs/67p_swarm/lib/python3.8/site-packages/pyvista/plotting/actor.py:99(name)
        4    0.000    0.000    0.000    0.000 /Users/rasmus/opt/anaconda3/envs/67p_swarm/lib/python3.8/site-packages/bokeh/settings.py:405(__get__)
        5    0.000    0.000    0.000    0.000 {method 'GetAttenuationValues' of 'vtkmodules.vtkRenderingCore.vtkLight' objects}
        2    0.000    0.000    0.000    0.000 {method 'SetBackground' of 'vtkmodules.vtkRenderingCore.vtkViewport' objects}
        3    0.000    0.000    0.000    0.000 /Users/rasmus/opt/anaconda3/envs/67p_swarm/lib/python3.8/site-packages/matplotlib/backend_bases.py:1693(<lambda>)
        1    0.000    0.000    0.000    0.000 /Users/rasmus/opt/anaconda3/envs/67p_swarm/lib/python3.8/site-packages/panel/pane/holoviews.py:750(link_axes)
        1    0.000    0.000    0.000    0.000 /Users/rasmus/opt/anaconda3/envs/67p_swarm/lib/python3.8/site-packages/bokeh/document/callbacks.py:261(on_change_dispatch_to)
        2    0.000    0.000    0.000    0.000 /Users/rasmus/opt/anaconda3/envs/67p_swarm/lib/python3.8/site-packages/matplotlib/axis.py:761(get_scale)
        2    0.000    0.000    0.000    0.000 {method 'AutomaticLightCreationOff' of 'vtkmodules.vtkRenderingCore.vtkRenderer' objects}
        2    0.000    0.000    0.000    0.000 /Users/rasmus/opt/anaconda3/envs/67p_swarm/lib/python3.8/site-packages/ipywidgets/widgets/widget.py:360(_call_widget_constructed)
        1    0.000    0.000    0.000    0.000 /Users/rasmus/opt/anaconda3/envs/67p_swarm/lib/python3.8/site-packages/panel/pane/plotly.py:90(applies)
        2    0.000    0.000    0.000    0.000 /Users/rasmus/opt/anaconda3/envs/67p_swarm/lib/python3.8/site-packages/matplotlib/figure.py:72(as_list)
        1    0.000    0.000    0.000    0.000 /Users/rasmus/opt/anaconda3/envs/67p_swarm/lib/python3.8/site-packages/matplotlib/backend_bases.py:2840(notify_axes_change)
        1    0.000    0.000    0.000    0.000 /Users/rasmus/opt/anaconda3/envs/67p_swarm/lib/python3.8/site-packages/matplotlib/pyplot.py:185(_get_required_interactive_framework)
        1    0.000    0.000    0.000    0.000 /Users/rasmus/opt/anaconda3/envs/67p_swarm/lib/python3.8/site-packages/bokeh/document/events.py:161(__init__)
        3    0.000    0.000    0.000    0.000 {method 'GetPosition' of 'vtkmodules.vtkRenderingCore.vtkCamera' objects}
        2    0.000    0.000    0.000    0.000 /Users/rasmus/opt/anaconda3/envs/67p_swarm/lib/python3.8/threading.py:261(_is_owned)
        3    0.000    0.000    0.000    0.000 {method 'SetShadow' of 'vtkmodules.vtkRenderingCore.vtkTextProperty' objects}
        1    0.000    0.000    0.000    0.000 /Users/rasmus/opt/anaconda3/envs/67p_swarm/lib/python3.8/site-packages/matplotlib/pyplot.py:887(get_fignums)
        5    0.000    0.000    0.000    0.000 {method 'SetFocalPoint' of 'vtkmodules.vtkRenderingCore.vtkLight' objects}
        4    0.000    0.000    0.000    0.000 {method 'union' of 'set' objects}
        3    0.000    0.000    0.000    0.000 {method 'SetWidth' of 'vtkmodules.vtkRenderingCore.vtkActor2D' objects}
        1    0.000    0.000    0.000    0.000 /Users/rasmus/opt/anaconda3/envs/67p_swarm/lib/python3.8/site-packages/bokeh/document/document.py:860(__init__)
        3    0.000    0.000    0.000    0.000 /Users/rasmus/opt/anaconda3/envs/67p_swarm/lib/python3.8/site-packages/pyvista/plotting/plotting.py:1722(image_scale)
        1    0.000    0.000    0.000    0.000 /Users/rasmus/opt/anaconda3/envs/67p_swarm/lib/python3.8/site-packages/panel/layout/base.py:188(__len__)
        5    0.000    0.000    0.000    0.000 {method 'GetShadowAttenuation' of 'vtkmodules.vtkRenderingCore.vtkLight' objects}
        3    0.000    0.000    0.000    0.000 /Users/rasmus/opt/anaconda3/envs/67p_swarm/lib/python3.8/site-packages/matplotlib/axes/_base.py:2569(<listcomp>)
        1    0.000    0.000    0.000    0.000 {method 'indices' of 'slice' objects}
        1    0.000    0.000    0.000    0.000 /Users/rasmus/opt/anaconda3/envs/67p_swarm/lib/python3.8/collections/__init__.py:915(__bool__)
        5    0.000    0.000    0.000    0.000 {method 'SetConeAngle' of 'vtkmodules.vtkRenderingCore.vtkLight' objects}
        2    0.000    0.000    0.000    0.000 {method 'GetNumberOfCells' of 'vtkmodules.vtkCommonDataModel.vtkUnstructuredGrid' objects}
        1    0.000    0.000    0.000    0.000 /Users/rasmus/opt/anaconda3/envs/67p_swarm/lib/python3.8/site-packages/pyvista/plotting/renderer.py:351(<listcomp>)
        1    0.000    0.000    0.000    0.000 /Users/rasmus/opt/anaconda3/envs/67p_swarm/lib/python3.8/site-packages/panel/param.py:973(applies)
        2    0.000    0.000    0.000    0.000 {method 'GetNumberOfLayers' of 'vtkmodules.vtkRenderingCore.vtkRenderWindow' objects}
